Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2019,,,Zuia,10.000 biztanleko,Zuia,0.0
2019,,,Zumaia,10.000 biztanleko,Zumaia,0.0
2021,,,Zumaia,10.000 biztanleko,Zumaia,9.9
2023,,,Zumaia,10.000 biztanleko,Zumaia,0.0
2020,,,Zumaia,10.000 biztanleko,Zumaia,2.0
2022,,,Zumaia,10.000 biztanleko,Zumaia,0.0
2020,,,Zumarraga,10.000 biztanleko,Zumarraga,0.0
2019,,,Zumarraga,10.000 biztanleko,Zumarraga,4.0
2021,,,Zumarraga,10.000 biztanleko,Zumarraga,4.1
2023,,,Zumarraga,10.000 biztanleko,Zumarraga,4.1
2022,,,Zumarraga,10.000 biztanleko,Zumarraga,8.3
2023,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),0.0
2022,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),0.0
2019,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),0.0
2021,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),0.0
2020,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),0.0
2020,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,1.8
2023,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,1.8
2022,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,1.8
2019,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,3.6
2021,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,1.8
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,2.3
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,2.8
2023,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,4.0
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,2.8
2022,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,5.1
2021,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,3.4
2019,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,3.1
2023,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,5.8
2020,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,3.8
2022,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,4.8
2020,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,0.0
2021,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,0.0
2022,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,0.0
2019,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,0.0
2023,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,7.0
2023,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,10.0
2021,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,1.7
2019,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,1.7
2020,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,2.5
2022,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,6.7
2021,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,8.1
2023,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,10.4
2020,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,3.3
2019,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,5.1
2022,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,7.6
2023,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,5.6
2021,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,4.2
2020,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,3.0
2019,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,3.9
2022,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,4.8
2023,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,5.7
2021,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,3.6
2019,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,2.5
2020,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,3.2
2022,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,3.2
2022,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,3.2
2019,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,2.2
2020,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,2.2
2021,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,6.3
2023,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,6.6
2021,,Donostialdea,,10.000 biztanleko,Donostialdea,4.6
2022,,Donostialdea,,10.000 biztanleko,Donostialdea,5.0
2019,,Donostialdea,,10.000 biztanleko,Donostialdea,3.8
2020,,Donostialdea,,10.000 biztanleko,Donostialdea,3.4
2023,,Donostialdea,,10.000 biztanleko,Donostialdea,7.0
2023,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,4.5
2022,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,4.2
2020,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,1.6
2019,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,2.8
2021,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,2.2
2021,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,3.1
2019,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,3.7
2022,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,2.5
2020,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,4.9
2023,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,3.7
2019,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,3.0
2021,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,2.6
2020,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,1.3
2022,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,1.3
2023,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,5.5
2022,,Goierri,,10.000 biztanleko,Goierri,3.2
2019,,Goierri,,10.000 biztanleko,Goierri,2.6
2023,,Goierri,,10.000 biztanleko,Goierri,2.9
2021,,Goierri,,10.000 biztanleko,Goierri,4.4
2020,,Goierri,,10.000 biztanleko,Goierri,2.1
2019,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,4.8
2021,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,0.0
2020,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,2.4
2022,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,2.3
2023,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,4.5
2019,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,3.9
2022,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,3.1
2021,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,3.1
2020,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,1.5
2023,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,7.1
2022,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,2.0
2019,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,3.4
2023,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,3.9
2020,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,2.0
2021,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,2.3
2023,,Tolosaldea,,10.000 biztanleko,Tolosaldea,3.2
2022,,Tolosaldea,,10.000 biztanleko,Tolosaldea,7.2
2020,,Tolosaldea,,10.000 biztanleko,Tolosaldea,5.6
2021,,Tolosaldea,,10.000 biztanleko,Tolosaldea,2.4
2019,,Tolosaldea,,10.000 biztanleko,Tolosaldea,1.6
2023,,Urola Kosta,,10.000 biztanleko,Urola Kosta,2.9
2019,,Urola Kosta,,10.000 biztanleko,Urola Kosta,3.4
2021,,Urola Kosta,,10.000 biztanleko,Urola Kosta,3.6
2020,,Urola Kosta,,10.000 biztanleko,Urola Kosta,1.8
2022,,Urola Kosta,,10.000 biztanleko,Urola Kosta,3.4
2023,Araba / Álava,,,10.000 biztanleko,Araba / Álava,5.4
2021,Araba / Álava,,,10.000 biztanleko,Araba / Álava,3.1
2019,Araba / Álava,,,10.000 biztanleko,Araba / Álava,3.3
2022,Araba / Álava,,,10.000 biztanleko,Araba / Álava,4.6
2020,Araba / Álava,,,10.000 biztanleko,Araba / Álava,3.5
2023,Bizkaia,,,10.000 biztanleko,Bizkaia,5.5
2020,Bizkaia,,,10.000 biztanleko,Bizkaia,2.9
2022,Bizkaia,,,10.000 biztanleko,Bizkaia,4.6
2021,Bizkaia,,,10.000 biztanleko,Bizkaia,3.8
2019,Bizkaia,,,10.000 biztanleko,Bizkaia,4.0
2020,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,3.2
2022,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,4.6
2019,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,3.6
2023,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,6.2
2021,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,4.8
