Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2020,,Goierri,,Por 10.000,Goierri,25.0
2023,,Goierri,,Por 10.000,Goierri,29.2
2019,,Goierri,,Por 10.000,Goierri,18.6
2021,,Goierri,,Por 10.000,Goierri,25.8
2022,,Goierri,,Por 10.000,Goierri,26.4
2019,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,14.4
2020,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,23.9
2023,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,27.8
2021,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,26.2
2022,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,25.9
2020,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,20.9
2019,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,16.3
2023,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,26.7
2022,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,29.4
2021,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,19.3
2023,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,27.8
2021,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,35.5
2019,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,21.0
2020,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,31.3
2022,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,30.5
2021,,Tolosaldea,,Por 10.000,Tolosaldea,27.5
2022,,Tolosaldea,,Por 10.000,Tolosaldea,30.2
2020,,Tolosaldea,,Por 10.000,Tolosaldea,27.3
2019,,Tolosaldea,,Por 10.000,Tolosaldea,23.7
2023,,Tolosaldea,,Por 10.000,Tolosaldea,31.0
2019,,Urola Kosta,,Por 10.000,Urola Kosta,14.3
2023,,Urola Kosta,,Por 10.000,Urola Kosta,23.0
2020,,Urola Kosta,,Por 10.000,Urola Kosta,18.7
2022,,Urola Kosta,,Por 10.000,Urola Kosta,24.7
2021,,Urola Kosta,,Por 10.000,Urola Kosta,17.8
2022,Araba/Álava,,,Por 10.000,Araba/Álava,55.8
2023,Araba/Álava,,,Por 10.000,Araba/Álava,48.1
2020,Araba/Álava,,,Por 10.000,Araba/Álava,33.6
2021,Araba/Álava,,,Por 10.000,Araba/Álava,34.1
2019,Araba/Álava,,,Por 10.000,Araba/Álava,37.9
2023,Bizkaia,,,Por 10.000,Bizkaia,43.4
2019,Bizkaia,,,Por 10.000,Bizkaia,37.7
2022,Bizkaia,,,Por 10.000,Bizkaia,38.6
2021,Bizkaia,,,Por 10.000,Bizkaia,35.6
2020,Bizkaia,,,Por 10.000,Bizkaia,36.0
2022,Gipuzkoa,,,Por 10.000,Gipuzkoa,34.7
2023,Gipuzkoa,,,Por 10.000,Gipuzkoa,39.3
2020,Gipuzkoa,,,Por 10.000,Gipuzkoa,30.7
2021,Gipuzkoa,,,Por 10.000,Gipuzkoa,32.3
2019,Gipuzkoa,,,Por 10.000,Gipuzkoa,33.7
