Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mundaka,%,Mundaka,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mungia,%,Mungia,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Murueta,%,Murueta,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muskiz,%,Muskiz,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutiloa,%,Mutiloa,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Mutriku,%,Mutriku,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Muxika,%,Muxika,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Nabarniz,%,Nabarniz,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Navaridas,%,Navaridas,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oiartzun,%,Oiartzun,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Okondo,%,Okondo,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Olaberria,%,Olaberria,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ondarroa,%,Ondarroa,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Oñati,%,Oñati,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ordizia,%,Ordizia,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Orendain,%,Orendain,100.0
