Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2022,Bainugela duten etxebizitzen proportzioa,,,Iruña Oka / Iruña de Oca,%,,99.8
2020,Bainugela duten etxebizitzen proportzioa,,,Iruña Oka / Iruña de Oca,%,,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Iruña Oka / Iruña de Oca,%,,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Iruña Oka / Iruña de Oca,%,,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Iruña Oka / Iruña de Oca,%,,99.6
2021,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2018,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2020,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2016,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2022,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.8
2019,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.8
2013,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.8
2014,Bainugela duten etxebizitzen proportzioa,,,Irura,%,,99.8
2020,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,99.4
2022,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Iruraiz-Gauna,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,97.3
2019,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,98.9
2013,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,98.1
2018,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,98.9
2023,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,97.4
2010,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,98.8
2016,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,98.1
2021,Bainugela duten etxebizitzen proportzioa,,,Ispaster,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,99.2
2018,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2015,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,99.2
2020,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2021,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2010,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2016,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,99.2
2022,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2019,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2014,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2023,Bainugela duten etxebizitzen proportzioa,,,Itsasondo,%,,98.8
2019,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.6
2021,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.7
2015,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,99.7
2023,Bainugela duten etxebizitzen proportzioa,,,Iurreta,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,98.8
2010,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,98.9
2018,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,98.9
2022,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,97.7
2015,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,98.9
2014,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,98.9
2023,Bainugela duten etxebizitzen proportzioa,,,Izurtza,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,99.8
2013,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,97.7
2014,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,97.7
2019,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,98.0
2020,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,99.7
2023,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,97.8
2016,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,97.7
2010,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,97.7
2015,Bainugela duten etxebizitzen proportzioa,,,Karrantza Harana / Valle de Carranza,%,,97.7
2020,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,99.4
2018,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,97.5
2021,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,99.4
2013,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,98.0
2014,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,98.1
2016,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,98.1
2022,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,99.4
2010,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,98.0
2023,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,99.4
2019,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,97.5
2015,Bainugela duten etxebizitzen proportzioa,,,Kortezubi,%,,98.1
2015,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,98.6
2019,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,98.6
2021,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,98.5
2013,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,98.6
2020,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Kripan,%,,98.6
2015,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,97.8
2021,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,98.5
2010,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,97.1
2018,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,98.4
2014,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,97.6
2013,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,97.6
2016,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,97.8
2019,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,98.4
2023,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,98.5
2020,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,98.4
2022,Bainugela duten etxebizitzen proportzioa,,,Kuartango,%,,98.5
2018,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Labastida / Bastida,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,97.9
2023,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,99.0
2016,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,96.7
2019,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,97.8
2010,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,99.0
2020,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,97.8
2022,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,99.0
2021,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,97.8
2018,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,97.7
2015,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,96.8
2014,Bainugela duten etxebizitzen proportzioa,,,Lagrán,%,,97.9
2019,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2021,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2020,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2014,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2010,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.0
2015,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2022,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2023,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2013,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.4
2018,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Laguardia,%,,99.1
2016,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.6
2018,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.5
2014,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.3
2021,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,99.0
2023,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,99.0
2019,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.6
2022,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,99.0
2020,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,98.3
2015,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.6
2013,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.6
2010,Bainugela duten etxebizitzen proportzioa,,,Lanciego / Lantziego,%,,97.1
2016,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,98.9
2021,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,99.0
2010,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,99.0
2015,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Lanestosa,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.9
2022,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.4
2013,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.9
2016,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.6
2020,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.9
2021,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.9
2018,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.3
2015,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.6
2010,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.3
2014,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,98.6
2023,Bainugela duten etxebizitzen proportzioa,,,Lantarón,%,,97.9
2023,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,99.2
2014,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,98.9
2018,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,99.4
2016,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,98.9
2020,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,99.2
2013,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,98.8
2022,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,99.2
2021,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,99.2
2019,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,99.2
2015,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,98.9
2010,Bainugela duten etxebizitzen proportzioa,,,Lapuebla de Labarca,%,,98.8
2013,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.5
2019,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.5
2023,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.9
2022,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.9
2018,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.4
2010,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.5
2016,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.4
2021,Bainugela duten etxebizitzen proportzioa,,,Larrabetzu,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,98.8
2021,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Larraul,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.5
2018,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.7
2021,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.6
2016,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.6
2010,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.5
2022,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.6
2019,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.5
2014,Bainugela duten etxebizitzen proportzioa,,,Lasarte-Oria,%,,99.5
2014,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.8
2015,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.7
2021,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.8
2016,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.7
2023,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.8
2010,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.7
2020,Bainugela duten etxebizitzen proportzioa,,,Laudio / Llodio,%,,99.8
2023,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.5
2010,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.4
2014,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.2
2018,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.5
2021,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.5
2015,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.2
2022,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Laukiz,%,,99.2
2019,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.4
2013,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.5
2018,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.7
2023,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.8
2021,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.7
2016,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.3
2010,Bainugela duten etxebizitzen proportzioa,,,Lazkao,%,,99.5
2015,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Leaburu,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2018,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2013,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2021,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2020,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2016,Bainugela duten etxebizitzen proportzioa,,,Legazpi,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.0
2020,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.1
2013,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.3
2021,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.1
2014,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.3
2016,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.1
2018,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.3
2019,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.3
2015,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.1
2022,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,99.1
2010,Bainugela duten etxebizitzen proportzioa,,,Legorreta,%,,98.9
2013,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2016,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2018,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2020,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.7
2022,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2021,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Legutio,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,98.8
2015,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Leintz-Gatzaga,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2022,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2021,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2013,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Leioa,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,99.9
2016,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,99.9
2018,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Lekeitio,%,,99.9
2020,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.6
2021,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.7
2016,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.5
2010,Bainugela duten etxebizitzen proportzioa,,,Lemoa,%,,99.4
2014,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,,98.9
2019,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,,99.5
2023,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,,98.8
2022,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,,100.0
