Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2022,,,Zuia,10.000 biztanleko,Zuia,17.7
2023,,,Zuia,10.000 biztanleko,Zuia,35.6
2020,,,Zumaia,10.000 biztanleko,Zumaia,12.1
2022,,,Zumaia,10.000 biztanleko,Zumaia,20.0
2019,,,Zumaia,10.000 biztanleko,Zumaia,22.4
2021,,,Zumaia,10.000 biztanleko,Zumaia,22.2
2023,,,Zumaia,10.000 biztanleko,Zumaia,15.8
2023,,,Zumarraga,10.000 biztanleko,Zumarraga,24.8
2019,,,Zumarraga,10.000 biztanleko,Zumarraga,19.9
2020,,,Zumarraga,10.000 biztanleko,Zumarraga,22.0
2022,,,Zumarraga,10.000 biztanleko,Zumarraga,18.3
2021,,,Zumarraga,10.000 biztanleko,Zumarraga,16.0
2020,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),43.6
2023,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),31.6
2019,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),29.3
2022,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),53.1
2021,,Añana (eskualdea),,10.000 biztanleko,Añana (eskualdea),39.6
2023,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,31.7
2019,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,21.6
2022,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,23.1
2020,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,26.9
2021,,Arabako Errioxa / Rioja Alavesa,,10.000 biztanleko,Arabako Errioxa / Rioja Alavesa,19.6
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,20.4
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,24.3
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,26.7
2023,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2022,,Arabako Kantaurialdea / Cantábrica Alavesa,,10.000 biztanleko,Arabako Kantaurialdea / Cantábrica Alavesa,41.5
2022,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,43.2
2019,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,39.5
2020,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,35.6
2021,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,36.2
2023,,Arabako Lautada / Llanada Alavesa,,10.000 biztanleko,Arabako Lautada / Llanada Alavesa,50.5
2019,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,7.5
2022,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,14.6
2023,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,41.3
2020,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,15.0
2021,,Arabako Mendialdea / Montaña Alavesa,,10.000 biztanleko,Arabako Mendialdea / Montaña Alavesa,15.0
2023,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,46.8
2022,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,36.8
2019,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,33.7
2021,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,33.7
2020,,Arratia Nerbioi / Arratia-Nervión,,10.000 biztanleko,Arratia Nerbioi / Arratia-Nervión,40.5
2023,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,62.8
2021,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,44.4
2019,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,46.9
2020,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,40.2
2022,,Bidasoa Beherea / Bajo Bidasoa,,10.000 biztanleko,Bidasoa Beherea / Bajo Bidasoa,54.4
2019,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,39.6
2021,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,37.1
2020,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,37.1
2023,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,46.2
2022,,Bilbo Handia / Gran Bilbao,,10.000 biztanleko,Bilbo Handia / Gran Bilbao,41.5
2019,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,26.6
2023,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,41.6
2021,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,37.8
2022,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,51.8
2020,,Debabarrena / Bajo Deba,,10.000 biztanleko,Debabarrena / Bajo Deba,34.0
2020,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,15.8
2019,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,23.7
2022,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,35.9
2021,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,26.7
2023,,Debagoiena / Alto Deba,,10.000 biztanleko,Debagoiena / Alto Deba,34.6
2022,,Donostialdea,,10.000 biztanleko,Donostialdea,41.8
2020,,Donostialdea,,10.000 biztanleko,Donostialdea,34.7
2023,,Donostialdea,,10.000 biztanleko,Donostialdea,41.2
2019,,Donostialdea,,10.000 biztanleko,Donostialdea,40.5
2021,,Donostialdea,,10.000 biztanleko,Donostialdea,34.8
2019,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,24.4
2020,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,23.6
2023,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,35.5
2022,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,34.0
2021,,Durangaldea / Duranguesado,,10.000 biztanleko,Durangaldea / Duranguesado,25.1
2023,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,40.6
2019,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,28.0
2021,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,35.3
2020,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,34.8
2022,,Enkartazioak / Encartaciones,,10.000 biztanleko,Enkartazioak / Encartaciones,37.0
2022,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,31.5
2019,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,39.5
2020,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,47.5
2023,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,33.2
2021,,Gernika-Bermeo,,10.000 biztanleko,Gernika-Bermeo,34.6
2020,,Goierri,,10.000 biztanleko,Goierri,25.0
2023,,Goierri,,10.000 biztanleko,Goierri,29.2
2019,,Goierri,,10.000 biztanleko,Goierri,18.6
2021,,Goierri,,10.000 biztanleko,Goierri,25.8
2022,,Goierri,,10.000 biztanleko,Goierri,26.4
2019,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,14.4
2020,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,23.9
2023,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,27.8
2021,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,26.2
2022,,Gorbeialdea / Estribaciones del Gorbea,,10.000 biztanleko,Gorbeialdea / Estribaciones del Gorbea,25.9
2020,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,20.9
2019,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,16.3
2023,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,26.7
2022,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,29.4
2021,,Markina-Ondarroa,,10.000 biztanleko,Markina-Ondarroa,19.3
2023,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,27.8
2021,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,35.5
2019,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,21.0
2020,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,31.3
2022,,Plentzia-Mungia,,10.000 biztanleko,Plentzia-Mungia,30.5
2021,,Tolosaldea,,10.000 biztanleko,Tolosaldea,27.5
2022,,Tolosaldea,,10.000 biztanleko,Tolosaldea,30.2
2020,,Tolosaldea,,10.000 biztanleko,Tolosaldea,27.3
2019,,Tolosaldea,,10.000 biztanleko,Tolosaldea,23.7
2023,,Tolosaldea,,10.000 biztanleko,Tolosaldea,31.0
2019,,Urola Kosta,,10.000 biztanleko,Urola Kosta,14.3
2023,,Urola Kosta,,10.000 biztanleko,Urola Kosta,23.0
2020,,Urola Kosta,,10.000 biztanleko,Urola Kosta,18.7
2022,,Urola Kosta,,10.000 biztanleko,Urola Kosta,24.7
2021,,Urola Kosta,,10.000 biztanleko,Urola Kosta,17.8
2022,Araba / Álava,,,10.000 biztanleko,Araba / Álava,55.8
2023,Araba / Álava,,,10.000 biztanleko,Araba / Álava,48.1
2020,Araba / Álava,,,10.000 biztanleko,Araba / Álava,33.6
2021,Araba / Álava,,,10.000 biztanleko,Araba / Álava,34.1
2019,Araba / Álava,,,10.000 biztanleko,Araba / Álava,37.9
2023,Bizkaia,,,10.000 biztanleko,Bizkaia,43.4
2019,Bizkaia,,,10.000 biztanleko,Bizkaia,37.7
2022,Bizkaia,,,10.000 biztanleko,Bizkaia,38.6
2021,Bizkaia,,,10.000 biztanleko,Bizkaia,35.6
2020,Bizkaia,,,10.000 biztanleko,Bizkaia,36.0
2022,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,34.7
2023,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,39.3
2020,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,30.7
2021,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,32.3
2019,Gipuzkoa,,,10.000 biztanleko,Gipuzkoa,33.7
