Year,Series,Enfermedad no transmisible,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2013,Tasa de mortalidad por 100.000 habitantes,,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,564.6
2022,Tasa de mortalidad por 100.000 habitantes,,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,607.1
2014,Tasa de mortalidad por 100.000 habitantes,,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,605.0
2017,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,565.7
2011,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,546.6
2020,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,535.3
2010,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,530.0
2022,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,554.0
2013,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,526.4
2016,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,539.6
2014,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,528.7
2019,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,554.0
2021,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,572.4
2015,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,560.7
2012,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,543.8
2023,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,567.0
2018,Tasa de mortalidad por 100.000 habitantes,,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,575.4
2017,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,716.5
2013,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,691.4
2014,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,689.1
2020,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,668.5
2018,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,721.6
2021,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,681.7
2012,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,706.5
2011,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,703.0
2022,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,682.2
2016,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,714.2
2010,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,699.3
2023,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,678.9
2015,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,719.9
2019,Tasa de mortalidad por 100.000 habitantes,,Hombre,,,,Por 100.000 habitantes,,699.3
2015,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,622.7
2011,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,626.6
2012,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,595.7
2022,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,580.0
2019,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,623.6
2017,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,636.3
2013,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,624.5
2020,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,559.6
2014,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,555.5
2021,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,610.6
2023,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,595.2
2010,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,589.2
2018,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,631.4
2016,Tasa de mortalidad por 100.000 habitantes,,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,642.1
2012,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,757.3
2019,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,757.1
2010,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,750.8
2013,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,725.7
2016,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,763.0
2017,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,759.5
2014,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,738.0
2023,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,695.5
2022,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,716.8
2021,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,708.7
2015,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,780.4
2020,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,711.4
2018,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,767.3
2011,Tasa de mortalidad por 100.000 habitantes,,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,747.2
2018,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,691.1
2015,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,668.9
2011,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,666.9
2019,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,643.3
2010,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,666.4
2012,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,675.9
2023,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,692.0
2022,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,675.6
2021,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,672.4
2013,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,667.2
2020,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,651.5
2016,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,670.5
2017,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,685.7
2014,Tasa de mortalidad por 100.000 habitantes,,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,672.6
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,255.5
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,259.8
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,265.0
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,256.3
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,261.3
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,266.4
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,264.6
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,257.2
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,263.3
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,263.8
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,263.2
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,248.6
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,270.2
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,,,,Por 100.000 habitantes,,248.1
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,219.2
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,216.1
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,207.1
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,206.2
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,220.1
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,232.5
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,213.2
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,191.6
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,218.6
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,202.0
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,190.5
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,209.3
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,217.6
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,204.2
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,274.6
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,276.2
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,287.9
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,259.4
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,275.2
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,277.0
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,263.1
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,285.4
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,282.1
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,276.1
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,293.5
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,280.5
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,285.8
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,285.9
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,264.7
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,253.9
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,230.9
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,251.7
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,254.0
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,244.4
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,249.8
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,264.9
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,248.3
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,251.1
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,249.5
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,244.0
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,284.9
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,250.3
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,269.1
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,262.6
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,262.2
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,267.0
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,271.6
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,265.2
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,275.9
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,252.5
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,257.0
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,279.1
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,260.7
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,275.6
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,269.6
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,,,,Por 100.000 habitantes,,272.9
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,213.9
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,224.7
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,247.1
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,201.6
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,180.4
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,196.1
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,227.4
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,225.1
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,207.8
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,224.0
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,197.6
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,205.0
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,214.9
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,213.1
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,300.9
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,278.1
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,294.9
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,258.9
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,292.8
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,292.8
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,268.3
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,289.9
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,286.1
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,278.7
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,298.2
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,295.8
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,285.4
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,289.4
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,258.1
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,259.8
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,260.4
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,253.0
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,257.9
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,250.5
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,264.7
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,243.4
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,274.4
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,256.3
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,298.0
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,264.7
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,274.7
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,230.5
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,238.7
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,243.3
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,260.1
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,253.2
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,260.7
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,256.4
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,250.1
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,251.5
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,251.9
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,260.2
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,254.0
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,257.1
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,258.2
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,,,,Por 100.000 habitantes,,244.5
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,187.1
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,223.4
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,215.5
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,200.9
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,197.2
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,213.4
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,203.3
