Year,Series,Province,County,Municipality,Units,GeoCode,Value
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,88.13
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,91.67
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,105.93
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,100.5
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,97.23
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,101.83
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,110.66
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,122.36
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopela,%,Sopela,110.79
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,95.45
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,107.81
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,85.93
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,97.57
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,99.04
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,93.2
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,98.27
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,115.48
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,99.89
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,88.62
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,125.9
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,95.06
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,110.35
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sopuerta,%,Sopuerta,95.97
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.03
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,101.23
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,108.1
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,103.42
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,101.74
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,147.18
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,94.13
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,108.21
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,104.48
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,102.92
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,97.08
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,115.6
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.05
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,131.56
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,133.11
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,134.91
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,97.58
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,59.38
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,88.77
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,89.88
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,134.52
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,106.98
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,83.22
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,93.7
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,77.61
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,122.1
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,103.82
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Sukarrieta,%,Sukarrieta,74.55
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,95.63
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,97.68
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,84.36
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,131.37
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,103.25
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,89.34
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,102.53
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,97.96
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,95.83
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,95.68
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,87.07
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,100.43
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,98.3
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Tolosa,%,Tolosa,134.07
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,74.14
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,128.96
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,91.97
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,231.54
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,107.66
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,104.92
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.62
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,84.42
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,112.78
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.73
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,106.03
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,61.71
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,81.76
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Trucios-Turtzioz,%,Trucios-Turtzioz,87.28
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,129.77
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,104.4
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,126.31
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,134.67
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,73.03
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,59.75
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,89.47
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,90.01
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,140.01
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,137.82
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,91.69
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,162.76
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,115.94
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ubide,%,Ubide,76.22
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,98.55
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,94.06
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,88.42
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,98.38
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,100.12
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,101.07
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,93.02
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,116.61
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,92.6
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,100.5
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,95.46
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,100.34
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,117.03
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ugao-Miraballes,%,Ugao-Miraballes,86.96
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,51.55
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,94.93
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,117.77
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,58.73
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,183.82
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,51.31
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,112.57
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,115.42
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,71.87
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,142.22
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,141.13
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,128.65
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,85.19
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduliz,%,Urduliz,140.2
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,112.37
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,106.28
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,106.08
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,90.46
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,92.77
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,100.03
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,97.92
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,114.55
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,115.18
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,105.96
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,111.88
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,115.55
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,109.82
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urduña/Orduña,%,Urduña/Orduña,106.92
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,96.19
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,87.89
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,60.18
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,124.74
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,121.68
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,123.24
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,94.18
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,97.6
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,96.6
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,112.03
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,103.49
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,126.04
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,80.66
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urkabustaiz,%,Urkabustaiz,134.39
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,92.84
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,101.06
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,93.23
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,97.95
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,102.85
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,98.6
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,99.94
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,107.84
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,135.98
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,98.11
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,100.56
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,117.54
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,96.64
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urnieta,%,Urnieta,85.53
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,126.6
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,97.68
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,96.97
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,103.11
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,97.5
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,98.81
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,100.27
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,93.35
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,94.75
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,99.54
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,90.43
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,95.62
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,93.69
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Urretxu,%,Urretxu,111.34
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,93.34
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,94.81
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,99.55
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,98.75
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,85.89
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,97.74
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,85.89
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,91.53
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,92.89
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,93.97
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,91.45
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,91.75
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,102.22
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Usurbil,%,Usurbil,95.04
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,102.11
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,84.39
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,71.1
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,112.37
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,99.19
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,127.07
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,112.17
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,106.57
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,156.87
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,95.09
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,111.2
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,99.03
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,108.89
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,126.37
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,118.37
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,104.99
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,116.71
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,114.78
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,116.07
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,109.59
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,95.84
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,115.47
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.47
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.17
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,101.07
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,94.81
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.15
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,105.71
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,94.77
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,90.04
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,93.61
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,105.71
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,96.65
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,109.24
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,123.19
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,93.53
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,88.76
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,106.26
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,103.6
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,96.27
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabona,%,Villabona,97.13
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,38.27
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,46.62
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,48.82
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,111.97
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,114.59
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,28.93
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,25.99
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,369.72
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,54.54
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,37.54
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,35.94
